,sessionID,text,label
7835,Ses04M_script03_2_M023,Oh.  That reply has broken my heart.,-1
7836,Ses04M_script03_2_M024,"As a matter of fact, that's perfectly true.",0
7837,Ses04M_script03_2_M025,"Yes, it is.",0
7838,Ses04M_script03_2_M026,Line?,3
7839,Ses04M_script03_2_M027,It's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.,0
7840,Ses04M_script03_2_M028,Line?,3
7841,Ses04M_script03_2_M029,"Snap.  Oh, snap, snap, snap, like a little adder.",0
7842,Ses04M_script03_2_M030,"They -- nonsense, they have a little bag of venom behind their fangs and they snap.",0
7843,Ses04M_script03_2_M031,They snap.,0
7844,Ses04M_script03_2_M032,Did you see much of Peter Burden after our divorce?,-1
7845,Ses04M_script03_2_M033,"I suppose you let him kiss you a good deal more then, hmm?",0
7846,Ses04M_script03_2_M034,You must have had a riotous time.,0
7847,Ses04M_script03_2_M035,"No restraint at all, very enjoyable.  You never had much anyhow.",0
7848,Ses04M_script03_2_M036,I'm not in the least drunk.,0
7849,Ses04M_script03_2_M037,I think I mentioned once before that I've only had three minute liquor glasses of brandy this whole evening.  That's hardly enough to get a child of two drunk.,-1
7850,Ses04M_script03_2_M038,Very interesting.  And how about a child of four and a child of six and a child of nine?,0
7851,Ses04M_script03_2_M039,"We might get up a splendid little- a splendid little debate about this, you know, intemperate tots.",-1
7852,Ses04M_script03_2_M040,Very good idea.  I will,0
7853,Ses04M_script03_2_M041,You better turn that off I think.,0
7854,Ses04M_script03_2_M042,It's late and the people upstairs will get annoyed.,-1
7855,Ses04M_script03_2_M043,"There are people downstairs, I suppose",0
7856,Ses04M_script03_2_M044,This is no time of year for Tunis.,-1
7857,Ses04M_script03_2_M045,I will do no such thing.,-1
7858,Ses04M_script03_2_M046,Turn it off.  It's driving me mad.,0
7859,Ses04M_script03_2_M047,Turn it off.,0
7860,Ses04M_script03_2_M048,Listen--,0
7861,Ses04M_script03_2_M049,"You're a vile tempered, loosed living",0
7862,Ses04M_script03_2_M050,wicked little beast. And I- I hope I never see you again as long as live.,0
7863,Ses04M_script03_2_M051,You're not going like this.,0
7864,Ses04M_script03_2_M052,"No, you're not.",0
7865,Ses04M_script03_2_M053,Shut up. Shut up.,0
7866,Ses04M_script03_2_M054,"You're a mean, evil minded",0
7867,Ses04M_script03_2_M055,little vampire And I hope to God I never set eyes on you as long as I live.,0
7868,Ses04M_script03_2_M056,Whore.,0
7869,Ses05F_impro01_F000,"Hi, I need an ID.",3
7870,Ses05F_impro01_F001,"Okay, I'm sorry, but I just stood in this line for an hour.  can I Is there any way I can-",-1
7871,Ses05F_impro01_F002,"No, they told me-I'm sorry, but they told me to be in this line.",-1
7872,Ses05F_impro01_F003,"What, I mean what... what's the difference?  What do I need to do there that I can't do here?",-1
7873,Ses05F_impro01_F004,Can you just-can I just get the right-,-1
7874,Ses05F_impro01_F005,Would you be able to put me at the front of that line?,-1
7875,Ses05F_impro01_F006,I know.  I've been in line with these people.  I understand.  I understand what it's like.  Could you please like call over and-,-1
7876,Ses05F_impro01_F007,"I hear that.  I hear that.  Thank you, but I've waited in line for so long, and I don't want to have to be here all day.",-1
7877,Ses05F_impro01_F008,"So could I maybe get the form from you, fill it out here- and maybe you could-",3
7878,Ses05F_impro01_F009,And how long is that going to take?,-1
7879,Ses05F_impro01_F010,I don't-,-1
7880,Ses05F_impro01_F011,"I don't have time for this today, and-",-1
7881,Ses05F_impro01_F012,"Is there anything you can do?  Please, have some compassion.  Is there something you can do?",-1
7882,Ses05F_impro01_F013,"Please, I don't think that's necessary.  I'm just asking, maybe you could call over and say that somebody miss informed her because I didn't pick to stand in this line.  I asked them where to stand, and they told me here.",-1
7883,Ses05F_impro01_F014,"No, they did.  The lady over there told me to stand in this line and I've been here for an hour.",-1
7884,Ses05F_impro01_F015,No.,-1
7885,Ses05F_impro01_F016,"No, I'm not, I'm sorry.I'm not stupid.",-1
7886,Ses05F_impro01_F017,Isn't there anything you can do?  Just call over and ask them if I can go to the front of the line in the other line.,0
7887,Ses05F_impro01_F018,Why not?,0
7888,Ses05F_impro01_F019,"Except they're going tell, are you going to tell me the right line to stand in this time at least?",-1
7889,Ses05F_impro01_F020,"Right, well, last time they told me, it was this line, and obviously, it's not true.",0
7890,Ses05F_impro01_F021,Do you have a manager I could speak with?,-1
7891,Ses05F_impro01_F022,Are you being straight with me?,-1
7892,Ses05F_impro01_F023,Fine.,-1
7893,Ses05F_impro01_M000,"ahh Yeah, this is the wrong line.  I'm sorry.  You need to go back over to line two B.  That's where you should have started from.",3
7894,Ses05F_impro01_M001,"I mean, there's really nothing I can do for you in this line.  This is not the line for new I.D.  This is the line for registration.",-1
7895,Ses05F_impro01_M002,"Yeah, I understand that ma'am.  I don't know what they said to you, but you need to be in a different line.",-1
7896,Ses05F_impro01_M003,"Well, I have no camera here.  I can't help you at all here, ma'am.  I have forms for something completely different.  You need to go to a different place.",3
7897,Ses05F_impro01_M004,"Simply step to line two A, ma'am, I'm sorry.",-1
7898,Ses05F_impro01_M005,There is a large line of people behind you waiting to be--,-1
7899,Ses05F_impro01_M006,"I don't want to be rude here, ma'am, but line two B is where you need to be.  This is the line for registration.",-1
7900,Ses05F_impro01_M007,I don't have those-,-1
7901,Ses05F_impro01_M008,"I don't have those forms, ma'am.  I can't help you.  That's why you need to go to line two A.",-1
7902,Ses05F_impro01_M009,"Ma'am, obviously I have no idea how long it's taking.  There seems to be a bit of a line there.  It looks like thirty forty people.  It could take four to five hours.  I'm sorry.",-1
7903,Ses05F_impro01_M010,"There's nothing I can do for you, ma'am.",-1
7904,Ses05F_impro01_M011,"But, obviously I don't have time for you to stand here and waste my time in this line.  There are other people who need service behind you who are waiting for the right things.",-1
7905,Ses05F_impro01_M012,"I am a very compassionate person, and I'm offended that you imply that I'm not.  Of course, I'm compassionate.  Look, I work in the D.M.V..  What do you think I am?  Go wait in line two A.",-1
7906,Ses05F_impro01_M013,Don't ask me to have somebody else come over here and move you myself.  I can't come back over there.  I'll get security if you need me to.,-1
7907,Ses05F_impro01_M014,"what, no, I'm sure they did not tell you here.",-1
7908,Ses05F_impro01_M015,"what The lady, what? the janitor?",-1
7909,Ses05F_impro01_M016,"You asked the janitor what line to stand in?  Obviously, that's not going to be the right thing.",-1
7910,Ses05F_impro01_M017,"I'm not saying that you're stupid, ma'am.  I think you just said that you were stupid.",-1
7911,Ses05F_impro01_M018,"It doesn't work that way here, ma'am.",-1
7912,Ses05F_impro01_M019,There is a strict system here.  You need to wait in the right line for the right thing.  This is the line for registration.,-1
7913,Ses05F_impro01_M020,I told you it was line two A.,-1
7914,Ses05F_impro01_M021,I don't know who told you that but they were wrong.  I'm sorry.,-1
7915,Ses05F_impro01_M022,I am the manager.,-1
7916,Ses05F_impro01_M023,"I'm being very straight with you, ma'am.  There is nothing I can do for you.  You need to stand in line two A.",-1
7917,Ses05F_impro01_M024,Thank you very much.  You have a wonderful day.,-1
7918,Ses05F_impro02_F000,"baby, I need you to sit down.",-1
7919,Ses05F_impro02_F001,um.,2
7920,Ses05F_impro02_F002,I'm sorry.  It's just a lot ahh to explain. ahh I got a call--,2
7921,Ses05F_impro02_F003,"Yeah, um everything's fine so far. um",-1
7922,Ses05F_impro02_F004,"I got a call today,",2
7923,Ses05F_impro02_F005,I'm going to need to go overseas for a while.,2
7924,Ses05F_impro02_F006,Iraq.,-1
7925,Ses05F_impro02_F007,"I'm sorry.  I thought so. ""sigh""",-1
7926,Ses05F_impro02_F008,"I don't know ""sigh"".",2
7927,Ses05F_impro02_F009,I know.  I know.,2
7928,Ses05F_impro02_F010,"I know.  Well, we'll have to figure all that out.  I mean, I think the Army's going to provide childcare and help us out with that. um.",2
7929,Ses05F_impro02_F011,Iraq.,2
7930,Ses05F_impro02_F012,I think infantry.  I'm not sure.,2
7931,Ses05F_impro02_F013,"It's going to be at least six months, probably a year. I tried.",-1
7932,Ses05F_impro02_F014,"I know, I know.  It's really, really messed up.",-1
7933,Ses05F_impro02_F015,"Believe me, if I had a choice, I wouldn't have chosen this.",-1
7934,Ses05F_impro02_F016,"You don't know how to what?  You'll be fine. I mean, you're a great parent. I know.",-1
7935,Ses05F_impro02_F017,"Well, maybe you should move in with my mom and she can help.",-1
7936,Ses05F_impro02_F018,"I don't know, I'm just--I'm trying to think of something.",-1
7937,Ses05F_impro02_F019,"She likes you. Of course, she likes you.",-1
7938,Ses05F_impro02_F020,You can't what?,-1
7939,Ses05F_impro02_F021,I don't think there's anything we can do.,2
7940,Ses05F_impro02_F022,"Well, we can try it.  Baby, don't beg me.  I mean, if there were anything that I could do, I would do it.  Believe me.  This is not what I want.",-1
7941,Ses05F_impro02_F023,I know.  I know it's not fair.,2
7942,Ses05F_impro02_F024,"Well, apparently nobody else can go.",2
7943,Ses05F_impro02_F025,"I don't know.  Baby, why are you asking me this?  It's just as hard for me.  Please, try to understand that.",-1
7944,Ses05F_impro02_F026,"I understand, baby.  I'm sorry. I mean try to understand I'm I'm scared myself.",-1
7945,Ses05F_impro02_F027,I know.,2
7946,Ses05F_impro02_F028,I know.,2
7947,Ses05F_impro02_F029,We'll figure something out.  We just have to ... we just have to think about this.  Could any of your family help us?,2
7948,Ses05F_impro02_F030,Maybe we should call your parents.,-1
7949,Ses05F_impro02_F031,I'm going to miss their first words.,2
7950,Ses05F_impro02_F032,You'll have to send me pictures and letters everyday.,2
7951,Ses05F_impro02_F033,I don't know. I hope so.,-1
7952,Ses05F_impro02_F034,"Yeah, as much as I can.",2
7953,Ses05F_impro02_F035,"""sigh"" Three weeks.",2
7954,Ses05F_impro02_F036,Yeah.,2
7955,Ses05F_impro02_F037,Yeah.,2
7956,Ses05F_impro02_F038,"I love you.  I'm going to miss you so much. ""sigh""",2
7957,Ses05F_impro02_M000,What is it?,3
7958,Ses05F_impro02_M001,You can say it.,-1
7959,Ses05F_impro02_M002,Are you all right?,-1
7960,Ses05F_impro02_M003,okay.,-1
7961,Ses05F_impro02_M004,You got called up.,0
7962,Ses05F_impro02_M005,I thought you said this wasn't going to happen for at least a year.,0
7963,Ses05F_impro02_M006,What am I going to do?,-1
7964,Ses05F_impro02_M007,I can't do this by myself. I I don't know how to do this.  You know how to do this.,-1
7965,Ses05F_impro02_M008,The kids-,-1
7966,Ses05F_impro02_M009,Nobody's even here.  Your parents live on the other side of the country.,-1
7967,Ses05F_impro02_M010,Where do you have to go?  Where are you going?,0
7968,Ses05F_impro02_M011,What are you going to do there?  Is it going to be dangerous?  What are you-?,-1
7969,Ses05F_impro02_M012,It's--,-1
7970,Ses05F_impro02_M013,Can we do something else?  Can you tell them that you just had two kids?,-1
7971,Ses05F_impro02_M014,I don't understand why they would just do something like this?,0
7972,Ses05F_impro02_M015,It doesn't make any sense.  It's stupid.  I told you you shouldn't go in the Army.,0
7973,Ses05F_impro02_M016,I don't know I don't know what I'm going to do.  I don't know how to-,-1
7974,Ses05F_impro02_M017,"They're six months old. Six months old, they're tiny.",-1
7975,Ses05F_impro02_M018,I can't do this.  I've never done this before.  I don't know anything about this.,-1
7976,Ses05F_impro02_M019,"Your Your mom, you want me to move in with your mom?",-1
7977,Ses05F_impro02_M020,She doesn't even like me.  She's never liked me. No.,-1
7978,Ses05F_impro02_M021,She likes you.  She likes the kids.,-1
7979,Ses05F_impro02_M022,"I no I can't- ""sigh""",-1
7980,Ses05F_impro02_M023,I can't let you go.  I can't let you go.  I'll call them.  I'll say something.  I'll do anything.  I'll tell them something different.,-1
7981,Ses05F_impro02_M024,I'll tell them I'm sick and that you can't leave something.,2
7982,Ses05F_impro02_M025,It's not fair.,2
7983,Ses05F_impro02_M026,Why has to be you?  There's all those other people.  Somebody else can go instead.  It's not right.,2
7984,Ses05F_impro02_M027,What are you going to do that's any different than anybody else?,-1
7985,Ses05F_impro02_M028,"I don't know.  It's not me, so I'm the one who has to stay here.  I'm the one who has to take care of them, and I don't have-I don't have anybody else.  You're all I have.",-1
7986,Ses05F_impro02_M029,I understand.  I'm worried about you.  I don't know what's going to happen to you.,2
7987,Ses05F_impro02_M030,Iraq of all-come on.  People die every day.,-1
7988,Ses05F_impro02_M031,I jus-,2
7989,Ses05F_impro02_M032,I don't know.,2
7990,Ses05F_impro02_M033,Yeah.  I guess.  I don't know what they're going to say.,2
7991,Ses05F_impro02_M034,"Yeah, we'll call them.  We'll figure something out.  I'm sorry, I'm sorry, I'm sorry.  You're right.",2
7992,Ses05F_impro02_M035,I know.,2
7993,Ses05F_impro02_M036,"All the time, every day, every day.  They have e-mail over there and stuff like that, right? I can send you pictures.",2
7994,Ses05F_impro02_M037,You have to call me all the time whenever you can.  You have to tell me what you're doing and how you're doing.  Okay?,-1
7995,Ses05F_impro02_M038,How long do we have?  When do you leave?,-1
7996,Ses05F_impro02_M039,Three weeks?,-1
7997,Ses05F_impro02_M040,"I don't Okay.  Okay, we can do this.  We can do this.  It's okay.  We'll make it work.",-1
7998,Ses05F_impro02_M041,I love you.,2
